User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
NO DISCUSSION!,@NODISCUSSION5,2021-05-25T16:35:02.000Z,"Höcke, Kirchner und Tillschneider wollen den kommenden Samstag (29.05.), 16 Uhr in #Merseburg auf der Kliaplatte ihre faschistische Hetze verbreiten. Da wir keinen Bock auf deren rassistisches, antisemitisches und sexistisches Gelaber haben, wird es Gegenprotest geben! #mer2905",1,24,83
Eva von Angern,@Eva0112,2021-05-25T11:30:51.000Z,"Wir wollen die Krankenhäuser im Land retten und die Gesundheitsversorgung zurück in die öffentliche Hand bringen. Es darf kein Krankenbett mehr eingespart werden. Es muss um bessere, tarifgerechte Löhne für Beschäftigte gehen, nicht um Profite. #ltwlsa #gesundheitistkeineware",13,50,246
Petra Sitte,@Petra_Sitte_MdB,2021-05-25T10:45:46.000Z,"Hohoho, ich denk noch, was ist denn jetzt los. Lärmender Regen heißt >Hagel<. Wollte gerade raus. Manchmal ist es doch ganz gut, wenn man sich ein wenig verbummelt. Sonst hätte es mich erwischt. @ Halle, Saxony-Anhalt https://instagram.com/p/CPSwaNztWQ5/?utm_medium=twitter…",,1,3
DIE LINKE. Halle,@DieLinkeHalle,2021-05-25T09:19:59.000Z,"Am Freitag und am Samstag wird wieder gestreamt: Am Freitag (28.05.2021) trifft 
@DirkGernhardt
 auf 
@Petra_Sitte_MdB
. Dabei geht es vor allem um die desaströse Bildungspolitik der KENIA-Koalition - insb. der CDU - & mögliche LINKE Alternativen dazu!
Infos: http://fb.com/events/832120507406361…",,2,3
Jay Bö,@JayBoettger,2021-05-24T16:56:31.000Z,"Heute beim Wahlzeitungverteilen Plattenbauviertel gegen Einfamilienhaussiedling eingetauscht. Die Füße sind platt, der Schrittzähler zufrieden. Und die Begleitung war sowieso spitze. Danke liebe 
@Petra_Sitte_MdB
. #besserdielinke #wahlkreis38 #dautzsch",1,1,21
Katja Müller,@KatjaHAL,2021-05-24T08:37:56.000Z,Ich hab auch keinen Bock auf Kommunismus. Auf peinliche Provinztrumpisten auch nicht. Deshalb wähle ich am 6. Juni #DIELINKE. #ltwlsa,8,15,73
Eva von Angern,@Eva0112,2021-05-23T09:18:05.000Z,"Frohe #Pfingsten!  Ich wünsche entspannte Feiertage und eine gute Zeit im Kreise der Liebsten.  PS: Die Feiertagsruhe eignet sich doch perfekt, um die #Briefwahl-Unterlagen zu beantragen.  Wer hat denn schon gewählt? #dielinke #ltwlsa",6,15,43
Linksfraktion_LSA,@LinksfraktionSt,2021-05-21T14:09:34.000Z,"»Wir brauchen endlich Lohn- und Rentengerechtigkeit. Wir brauchen: vielfältige Karrierewege und Identifikationsmöglichkeiten für Ostdeutsche. Wir brauchen eine wirksame Sicherung vor Armut in Familien und im Alter.« - betont 
@Eva0112
 in der vergangenen Parlamentsdebatte. #ltlsa",1,10,29
Eva von Angern,@Eva0112,2021-05-21T14:12:29.000Z,"Heute habe ich die #BesteBandDerWelt getroffen: #DIEÄRZTE. Zumindest im Bilderrahmen. 
Es hat großen Spaß gemacht und ich freue mich auf die Ausstrahlung der O-Töne am 31. Mai! #radioSAW #ltwlsa 
P.S. Tolle Stimmung bei 
@radioSAW
. Liebe Grüße!",,6,22
Dietmar Bartsch,@DietmarBartsch,2021-05-21T14:51:10.000Z,"Wenn die Krise dazu führt, dass Kinderpsychologen keine Termine mehr frei haben, um Kinder zu behandeln, die massiv unter den Folgen der letzten 14 Monate leiden, dann ist das ein katastrophales Zeugnis für die Bundesregierung. Meine Kolumne #Freitagumeins https://dietmar-bartsch.de/2021/05/21/familien-sind-kein-teilzeitjob/…",24,19,152
Klaus Lederer,@klauslederer,2021-05-20T18:15:04.000Z,"Eine sehr gute Nachricht. Sie hat ihre Pflicht zur Seenotrettung erfüllt.  #LeaveNoOneBehindVerfahren eingestellt – Carola Rackete habe „Pflicht zur Seenotrettung erfüllt“
Das Verfahren gegen die ehemalige Kapitänin der „Sea-Watch 3″ wurde in Italien eingestellt. Rackete habe keinen „Widerstand oder Gewalt gegen ein Kriegsschiff“ ausgeübt. Schon im vergangenen Jahr...
rnd.de",11,87,874
Janine Wissler,@Janine_Wissler,2021-05-20T14:55:11.000Z,"Auf Antrag der LINKEN hat sich das Europäische Parlament für die Initiative von Staaten des globalen Südens und 
@msf_de
 ausgesprochen, die Patente für Impfstoffe und Medikamente gegen #COVID19 auszusetzen. #gebtdiePatentefrei",23,97,526
Julia Reda,@Senficon,2021-05-19T08:40:27.000Z,"#Urheberrechtsreform stellt klar: #Fanfiction & #FanArt sind legal! Das haben wir dem Engagement der Community zu verdanken. Bin sehr froh, dass es bei #Artikel17 nicht nur schlechte Nachrichten gibt. Abstimmung morgen https://freiheitsrechte.org/urheberrecht-im-bundestag/… 
@Fanfiktionde
 @rtushnet
 @uploadfilter",11,147,429
Eva von Angern,@Eva0112,2021-05-20T11:39:22.000Z,"Boah. Wahnsinn. Gänsehaut.
#Europaparlament entscheidet für die Freigabe der Patente. Richtige Entscheidung! Danke.The Left in the European Parliament
@Left_EU
 · May 20
 BREAKING. Good news!!! 

The @Europarl_EN voted in favour of the #TripsWaiver!!

With today’s approval of the Resolution on ending #Aids, our amendment on #VaccineEquality passed.

Check here the results and the amendment and keep fighting! #NoProfitOnPandemic",1,14,45
Andre Meister,@andre_meister,2021-05-20T16:03:06.000Z,"Die 
@Petra_Sitte_MdB
 (Linke) zum Urheberrecht: ""Jeden Tag labert hier irgendjemand im Bundestag, wie bedeutsam die Digitalisierung ist. Aber Bibliotheken können bis heute kein E-Book wie ein normales Buch behandeln und verleihen. Das ist doch völlig absurd.""",3,76,219
Redaktion BIOSKOP,@newsBioskop,2021-05-20T16:39:43.000Z,"Heikler #Gesetzentwurf zur #Suizidhilfe wurde heute ohne Aussprache im #Bundestag zur Beratung in Fachausschüsse überwiesen. Maßgebliche AutorInnen: 
@KatrinHelling
 @Karl_Lauterbach
 @Petra_Sitte_MdB
 
https://bundestag.de/dokumente/textarchiv/2021/kw20-de-ueberweisungen-840220…
Was steht drin? Hintergründe?
> https://bioskop-forum.de/bioskop-themen/leben-machen-sterben-lassen/euthanasie/…Deutscher Bundestag - Überweisungen im vereinfachten Verfahren
Ohne Aussprache hat der Bundestag am Donnerstag, 20. Mai 2021, eine Reihe von Vorlagen zur weiteren Beratung in die Ausschüsse überwiesen: FamilieKinderbetreuung: Die Koalitionsfraktionen...
bundestag.de",,2,3
Sebastian Koch,@sebastiank,2021-05-20T11:49:48.000Z,"Wow! Das Europäische Parlament stimmt für die Freigabe der #Corona Impfpatente. Eingebracht durch die linke Fraktion. Wahnsinn. #linkswirktMartin Schirdewan
@schirdewan
 · May 20
--- Eilt --- Eilt ---

Das Europäische Parlament hat auf Antrag der Linken für die Freigabe der Corona-Impfpatente gestimmt!

Mit der heutigen Annahme der Entschließung zur Beendigung von Aids wurde unser Änderungsantrag zur Impfgerechtigkeit verabschiedet. 

#Patentfreigabe twitter.com/Left_EU/status…",6,23,91
Thomas Schied,@thomasschied1,2021-05-19T15:28:26.000Z,"""Henry würde Hendrik wählen!"" 
@HendrikLange",2,1,13
Eva von Angern,@Eva0112,2021-05-19T18:50:34.000Z,"Heute zu Gast im 
@MDR_SAN
.
Im Radio . Am Telefon  und im TV . Schaut und hört rein!
Noch 18 Tage bis zur #ltwlsa.
Besser #DieLinke. 
https://mdr.de/nachrichten/sachsen-anhalt/landtagswahl/spitzenkandidaten-eva-von-angern-linke100.html…",,10,28
Eva von Angern,@Eva0112,2021-05-15T12:57:49.000Z,"Zehn Prozent Gehaltssteigerung seit 2002 sind angesichts der jährlichen Inflation nichts. Wir brauchen Tarifbindung und gerechtere Löhne für alle Branchen. Die Auftragsvergabe des Landes muss an Tariflöhne gebunden sein, nicht an den billigsten Bieter! #ltwlsa #besserdielinke",42,74,405
Eva von Angern,@Eva0112,2021-05-14T07:22:31.000Z,"#Judenhass auf deutschen Straßen und vor Synagogen ist keine Israelkritik sondern blanker #Antisemitismus und durch nichts zu rechtfertigen. Jüdisches Leben in #SachsenAnhalt schützen, lautet das Gebot der Stunde. #dielinke #Halle #Magdeburg #Dessau #ltlsa #ltwlsa",3,12,68
Lukas Wanke,@lukas_wanke,2021-05-12T12:16:09.000Z,"Ich finde es eh absurd, dass eine reine zivile Forschungseinrichtung nicht mal erwogen wurde. Als wäre das Verteidigungsministerium jetzt besser geeignet dafür, Wissenschaft zu organisieren als die Wissenschaft selbst.Petra Sitte
@Petra_Sitte_MdB
 · May 12
""Cyberagentur in Halle steht ohne Chef da"" Auch die Ausrichtung ist falsch. Mit den 350 Mio. € bis 2023 sollte man eine Open-Source-IT-Sicherheitsagentur gründen; zur Forschung und Entwicklung sicherer und freier Software. @Linksfraktion @DieLinkeHalle https://mz.de/mitteldeutschland/sachsen-anhalt/cyberagentur-in-halle-steht-ohne-chef-da-3169660…",,2,9
DIE LINKE. Halle,@DieLinkeHalle,2021-05-12T09:39:44.000Z,"Auf geht´s: Heute zum Tag der Pflegenden auf der Ziegelwiese in #Halle (15:30 Uhr)! Für bessere Arbeitsbedingungen und ein faires Gesundheitssystem in öffentlicher Hand! Walk Of Care Halle
@walkofcarehalle
 · May 12
#TagDerPflegenden",,1,5
Petra Sitte,@Petra_Sitte_MdB,2021-05-12T11:42:53.000Z,"""Cyberagentur in Halle steht ohne Chef da"" Auch die Ausrichtung ist falsch. Mit den 350 Mio. € bis 2023 sollte man eine Open-Source-IT-Sicherheitsagentur gründen; zur Forschung und Entwicklung sicherer und freier Software. 
@Linksfraktion
 @DieLinkeHalleCyberagentur in Halle steht ohne Chef da
Die neue Bundesagentur gilt als Prestigeprojekt, ihre Ansiedlung als Erfolg für Halle/Leipzig. Doch nach nur wenigen Monaten steht sie ohne Führung da.
mz.de",,12,22
Eva von Angern,@Eva0112,2021-05-12T08:44:11.000Z,"Falls ihr ein rotes  seht... Wir sind unterwegs! #landtour 
#ltwlsa",2,13,75
Klaus Ernst,@ernst_klaus,2021-05-11T12:39:16.000Z,"Wenn man wie Guttmann als Wessi der Meinung ist, dass 30 Jahre nach der Wende niedrigere Löhne und Renten im Osten immer noch gerechtfertigt sind, darf man sich nicht wundern dass die Ossis das Kommando wieder selber haben wollen. #ltwlsa
@Eva0112
 @Petra_Sitte_MdB
 @StefGeb",2,6,28
Klaus Ernst,@ernst_klaus,2021-05-11T12:17:35.000Z,"Da braucht man sich nicht wundern, wenn die Ossis ihr Kommando wiederhaben wollen: Der Arbeitgeberpräsident von SAH Guttmann lädt die Linksfraktion & 
@Eva0112
 wieder aus, weil ihm die Plakate von 
@dielinkelsa
 'Nehmt den Wessis das Kommando' missfallen.Arbeitgeberpräsident empört über ""Wessi""-Plakat der Linken
Die zugespitzte Kampagne der Linken um ein Plakat mit dem Motto ""Nehmt den Wessis das Kommando"" hat Sachsen-Anhalts Arbeitgeberpräsident Klemens Gutmann zu...
sueddeutsche.de",14,13,62
Stefan Liebich,@berlinliebich,2021-05-10T09:59:36.000Z,"Für 
@dielinke
 ganz vorn: 
@Janine_Wissler
 und 
@DietmarBartsch
. Keine Überraschung. Ich höre schon: „Zu radikal. Zu langweilig. Zu ostdeutsch. Zu westdeutsch.“ 
Aber: Es gibt ENTWEDER endlich #MitteLinks ODER Baerbock/Scholz holen Laschet/Lindner in die Regierung. So ist die Lage.",14,25,199
Anne Helm,@SeeroiberJenny,2021-05-09T07:08:12.000Z,"Sie haben ja nicht unrecht. Die einen wurden durch die Niederschlagung der anderen befreit. Wer sich in welche Tradition stellt ist eben entlarvend. 
Ich werde mich dem Geschichtsrevisionismus immer entgegenstellen. Dass Auschwitz nie wieder sei! #8mai 
via 
@lebenundlassen",9,72,427
Julia Schramm,@_juliaschramm,2021-05-09T21:01:57.000Z,"Wenn dir Grüne erklären wollen, dass NATO-Austritt ne völlig irrsinnige Forderung für ne grüne Partei seien du aber die Geschichte der Grünen besser kennst. http://gruene-friedensinitiative.de/cms/wp-content/uploads/2013/11/1988_gruene_nato.pdf…",16,25,178
Janine Wissler,@Janine_Wissler,2021-05-09T10:19:49.000Z,"Um das vereinbarte 2%-Ziel der NATO zu erreichen, hat Deutschland den Verteidigungshaushalt seit 2014 um 35% erhöht, allein im Corona-Jahr 2020 um 8,4%. Bis zum Erreichen fehlen noch noch 15 Milliarden. Geld, das wir für Pflege, Bildung, Klimaschutz, Sozialstaat ausgeben wollen.",45,159,883
Jay Bö,@JayBoettger,2021-05-09T13:50:16.000Z,"Gestern wurde ich für unser neues Format ""30 Minuten Links"" zu meiner #Kandidatur im #Wahlkreis38 interviewt. Wenn ihr also mehr über mich und meine Beweggründe und auch das ein oder andere Persönliche erfahren wollt, dann könnt ihr hier gern reinschauen:  https://youtu.be/TTkaV4d9Byo",,5,9
Petra Sitte,@Petra_Sitte_MdB,2021-05-09T15:53:57.000Z,"Heute bei der Mahnwache 
@Seebrueckehal
 Die Bundesregierung muss sich endlich für sichere Fluchtwege einsetzen und der Kriminalisierung von Seenotrettung im Mittelmeer entgegentreten. Eine menschenwürdige Aufnahme von Geflüchteten ist das Gebot. 
@DieLinkeHalle
 @Linksfraktion",1,3,13
Stefan Liebich,@berlinliebich,2021-05-09T06:20:03.000Z,"„Mit seinem Appell unterstützte er die Position von US-Präsident Joe Biden. Die Bundesregierung sieht eine Freigabe von Impfstoffpatenten hingegen skeptisch.“

#teampapst #teambiden #GebtdiePatentefreiCorona: Papst Franziskus für Aussetzung von Patenten bei Impfstoffen
Mit seiner Botschaft stellt sich der Papst auf die Seite von US-Präsident Joe Biden. Die deutsche Regierung spricht sich gegen eine Aussetzung der Patente aus.
berliner-zeitung.de",6,4,68
Stefan Liebich,@berlinliebich,2021-05-06T08:35:31.000Z,"Was sein Vater, Alfred Dregger (NSDAP-Mitgliedsnummer 7.721.518), auch sagte:

„Einseitig wird der 8. Mai von Medien und Politikern als ‚Befreiung’ charakterisiert.“Burkard Dregger
@burkarddregger
 · May 6
Mein Vater, war deutscher Patriot und überzeugter Europäer. Kein Widerspruch, im Gegenteil. Er sagte immer: „Das Schicksal Europas ist untrennbar verbunden mit dem Schicksal Deutschlands. Und das Schicksal Deutschlands ist untrennbar verbunden mit dem Schicksal Europas.“",21,158,962
Eva von Angern,@Eva0112,2021-05-05T19:30:57.000Z,"Stimmt.theresa brücker
@tinkschreibt
 · May 5
Replying to @peer_juergens
einmal rosa und clara gibt's noch oben drauf!",,1,7
Eva von Angern,@Eva0112,2021-05-06T12:01:57.000Z,"Die Digitale Agenda für #SachsenAnhalt ist ein Rohrkrepierer. Das belegt der #Digital-Index des
@Fraunhofer_IFF
. Mit dem vorletzten Platz dürfen wir uns nicht zufrieden geben. Wenn wir LSA fit für die Zukunft machen wollen, braucht es deutlich mehr Anstrengungen. #ltwlsa #ltlsa",3,15,36
Petra Sitte,@Petra_Sitte_MdB,2021-05-06T07:30:04.000Z,"Der Deutsche Ärztetag hat das Verbot, Suizidassistenz zu leisten, aus der Berufsordnung gestrichen. Das ist ein wichtiger Schritt, um Ärzt:innen Rechtssicherheit zu verschaffen. Sterbehilfe ist Lebenshilfe.",7,41,207
Amira Mohamed Ali,@Amira_M_Ali,2021-05-05T19:47:41.000Z,"Sehr gut: US-Regierung spricht sich für eine vorübergehende Aussetzung des Patentschutzes für #Corona-Impfstoffe aus! Jetzt sind Sie dran, Frau Merkel, Herr Spahn, Union & SPD: Nehmen sie die Forderung meiner Fraktion an! Gesundheit vor Profit! #Patentschutz",37,105,608
Markus Sauerhammer,@teraspri,2021-05-05T17:55:48.000Z,"Genossenschaften waren und sind die Rechtsform der analogen Netzwerkökonomie. Zeit die Potenziale für eine digital vernetzte Gesellschaft zu erschließen! #GemeinsamWirken

Jetzt die Positionen für #GenoDigitalJetzt unterzeichnen: https://genossenschaften-digital.jetzt",1,7,14
Eva von Angern,@Eva0112,2021-05-05T17:16:11.000Z,"Replying to 
@DieLinkeHalleTolle Bilderidee! ",,1,5
Gregor Gysi,@GregorGysi,2021-05-05T14:53:41.000Z,"Klinikbetreiber #Sana plant, 1000 Mitarbeiter zu entlassen. Wohlgemerkt: Der Konzern macht Millionengewinne, setzt aber die als systemrelevant Beklatschten vor die Tür. Das ist ungeheuerlich. Gesundheit gehört als eine öffentliche Daseinsvorsorge in öffentliche Verantwortung.",78,552,3.1K
Eva von Angern,@Eva0112,2021-05-05T15:41:29.000Z,"Genau deshalb fordern wir in Sachsen-Anhalt, dass die Krankenhäuser zurück in staatliche Hand müssen. Es geht um die Patient*innen und die Beschäftigten und nicht um Profit! #ltwlsaJan Korte
@jankortemdb
 · May 5
Ein Krankenhauskonzern, der in der Pandemie Personal entlässt, stellt Gewinnmaximierung über die Gesundheit. Wenn wir Krankenhäuser mit gut qualifiziertem, motiviertem Personal haben wollen, dann müssen wir in Zukunft auf Konzerne wie #Ameos, #Sana oder #Helios verzichten.
6:10
16.1K views",3,21,72
Stefan Liebich,@berlinliebich,2021-05-05T13:29:39.000Z,"Was fällt der Union ein, wenn 
@jankortemdb
 im #Bundestag kritisiert, dass ein privater Krankenhauskonzern trotz Gewinnen Mitarbeiter*innen entlässt? Der Gewinn sei zu gering. Dazu fällt mir echt nichts mehr ein. 

Krankenhäuser sind für die Patient*innen da, nicht für Profite!",17,83,386
Marco Tullner,@MarcoTullner,2021-05-05T15:01:22.000Z,"Replying to 
@Petra_Sitte_MdB
 @franksitta
 and 
@KarambaDiabyErfolg hat immer viele Mütter und Väter.  Schön, dass hier so gut für Halle gekämpft wurde. Der Dank ist allen gewiss, die unsere Stadt voranbringen. Und das 
@peissnitzhaus
 kennt eh nur „Genossen“. ",3,2,10
Petra Sitte,@Petra_Sitte_MdB,2021-05-05T14:52:43.000Z,"Daran waren auch 
@franksitta
 von der FDP und ich beteiligt. Wir haben uns nämlich mit Herrn 
@KarambaDiaby
 - also zu dritt - für das Projekt stark gemacht. Das hat wohl Kollege von der SPD wohl vergessen, zu erwähnen. Im Haushaltsausschuss sitzen nämlich nicht nur SPD-Leute Dubisthalle.de
@dubisthallede
 · May 5
Das Peißnitzhaus in Halle (Saale) erhält für die weitere Sanierung Geld vom Bund, der Haushaltsausschuss des Bundestages hat das Geld locker gemacht.  https://dubisthalle.de/bundestag-gibt-21-millionen-euro-fuer-das-peissnitzhaus-in-halle-frei…",3,4,16
Petra Sitte,@Petra_Sitte_MdB,2021-05-05T12:42:07.000Z,"Soeben wurden im Haushaltsausschuss des Bundestages über 2 Mio. Euro für das 
@peissnitzhaus
 in #Halle beschlossen. Danke auch an 
@LoetzschMdB
 und die Engagierten vor Ort.",2,6,27
DIE LINKE. Halle,@DieLinkeHalle,2021-05-03T15:39:09.000Z,"Na klar: #Grundrechte sind keine Privilegien & gelten immer, es gibt max. Abwägungen. Aber #Impfen darf auch kein Privileg sein, d.h. es braucht jede:r ein Impfangebot + Aufklärung, wenn:sie dran ist. Und das gilt global: Impfpatente müssen endlich freigegeben werden!",,1,10
Klaus Lederer,@klauslederer,2021-05-04T06:50:47.000Z,"Wie 
@nollendorfblog
 sagt: “Das grandiose Missverständnis von #Allesdichtmachen: Das Gefühl, nicht alles sagen zu dürfen, tatsächlich aber der Frust darüber, nichts zu sagen zu haben.”#allesdichtmachen-Initiator: Volker Bruch stellte Mitgliedsantrag bei Querdenker-Partei
Der „Babylon Berlin“-Star wollte in „Die Basis“ eintreten, das Verfahren läuft noch. netzpolitik.org konnte Dokumente einsehen, die dies belegen. Dabei hatten Initiatoren von „#allesdichtmachen“ eine...
netzpolitik.org",4,29,206
Linksfraktion_LSA,@LinksfraktionSt,2021-05-05T08:34:54.000Z,"Programmhinweis: 
@Eva0112
 & die #MagdeburgerRede. Außerdem: Gesprächsrunde mit Eva von Angern, dem Künstler & Fotografen Sven Johne & Philipp Rubach von »Aufbruch Ost«. 17. Mai, 18 Uhr, mit Liveübertragung auf Facebook und YouTube! #ltlsa #SachsenAnhalt #Ostdeutschland #Magdeburg",,26,40
Gero,@GeroMagNimmer,2021-03-01T08:52:03.000Z,"jaah ich habs getan 
@dieLinke",3,2,10
Julia Schramm,@_juliaschramm,2021-04-30T19:47:12.000Z,"Replying to 
@wathzmann5 Jahre Koalition mit Tullner und zack schreibt ihr „Linke“ falsch .... hab’s mal korrigiert ",1,5,38
Ulrich Schneider,@UlrichSchneider,2021-04-30T18:50:05.000Z,Da ist eine Partei in Thüringen voll in den rechten Straßengraben abgedriftet. Die Nominierung von #Maaßen ist nicht nur eine Personalentscheidung. Es ist ein klares politisches Bekenntnis in den aktuellen Macht- und Richtungskämpfen der Union.,40,189,1.1K
Jay Bö,@JayBoettger,2021-04-30T08:38:06.000Z,"Was hat die CDU für Beschäftigte in Sachsen-Anhalt getan? Nicht viel, dafür Tariftreuegesetz und Vergabemindestlohn verhindert & mit SPD die Kriterien Wirtschaftsförderung aufgeweicht. Kann man machen, bringt aber eben nicht viel bei der Lohnentwicklung.Sachsen-Anhalter arbeiten länger für weniger Geld
mz.de",,2,7
Henriette Quade,@HenrietteQuade,2021-04-30T09:09:42.000Z,"Morgen Abend spreche ich mit 
@Petra_Sitte_MdB
 über antifaschistische Politik, warum Sachsen-Anhalt mehr davon braucht und wie diese aussehen müsste. Wo? Live auf dem YouTube-Kanal von 
@DieLinkeHalle
 Wann? 18 Uhr.        Ich freu mich drauf!",1,9,14
